organization_id,header#fiscal_year_end_date,State,Zip,County,Paid Attendance In Person,Free Attendance In Person,Total Attendance In Person,COMPLETED_FY,BUDGETSIZE,DISCIPLINE
8107,12/31/2013 0:00,CA,95131-2403,Santa Clara,0,1180,1180,2013,1.00,5.00
19097,12/31/2015 0:00,CA,95052-0455,Santa Clara,700,500,1200,2015,1.00,2.00
19051,12/31/2015 0:00,CA,95112-4934,Santa Clara,0,1200,1200,2015,1.00,2.00
13099,6/30/2013 0:00,CA,95031-1116,Santa Clara,1100,150,1250,2013,1.00,5.00
3576,6/30/2015 0:00,CA,95126-2621,Santa Clara,1180,135,1315,2015,2.00,5.00
1912,6/30/2015 0:00,CA,94088-0312,Santa Clara,1265,120,1385,2015,2.00,5.00
2406,6/30/2015 0:00,CA,94303-0490,Santa Clara,1184,210,1394,2015,1.00,5.00
12429,6/30/2014 0:00,CA,95021-1347,Santa Clara,1000,400,1400,2014,2.00,5.00
3714,6/30/2015 0:00,CA,95112-2599,Santa Clara,123,1340,1463,2015,1.00,1.00
14721,6/30/2015 0:00,CA,95124-6421,Santa Clara,1400,75,1475,2015,1.00,5.00
7211,6/30/2013 0:00,CA,95126-5012,Santa Clara,1400,150,1550,2013,2.00,5.00
13136,12/31/2013 0:00,CA,94306-1994,Santa Clara,1700,0,1700,2013,1.00,4.00
10124,12/31/2015 0:00,CA,95136-1951,Santa Clara,50,1700,1750,2015,1.00,2.00
2101,12/31/2015 0:00,CA,95148-3119,Santa Clara,200,1600,1800,2015,1.00,5.00
2487,6/30/2015 0:00,CA,95103-0108,Santa Clara,1701,175,1876,2015,2.00,5.00
8019,6/30/2015 0:00,CA,95129-3227,Santa Clara,1783,255,2038,2015,2.00,5.00
2408,6/30/2015 0:00,CA,95112-5417,Santa Clara,1150,905,2055,2015,2.00,5.00
2422,6/30/2014 0:00,CA,95113-1806,Santa Clara,195,1900,2095,2014,4.00,6.00
3030,7/31/2015 0:00,CA,94301-2545,Santa Clara,2100,28,2128,2015,3.00,3.00
10286,9/30/2010 0:00,CA,95112-5417,Santa Clara,1972,177,2149,2010,1.00,5.00
3879,12/31/2014 0:00,CA,95014-0802,Santa Clara,2250,40,2290,2014,3.00,5.00
4080,6/30/2013 0:00,CA,95192-0128,Santa Clara,1838,600,2438,2013,2.00,5.00
2615,6/30/2015 0:00,CA,95126-3735,Santa Clara,2028,432,2460,2015,2.00,5.00
17688,12/31/2015 0:00,CA,95112-5647,Santa Clara,1275,1225,2500,2015,3.00,5.00
3280,12/31/2015 0:00,CA,94303-4136,Santa Clara,600,2100,2700,2015,1.00,2.00
2413,8/31/2015 0:00,CA,94303-4762,Santa Clara,750,1950,2700,2015,3.00,5.00
6347,12/31/2010 0:00,CA,95150-7173,Santa Clara,2800,15,2815,2010,1.00,5.00
6226,6/30/2015 0:00,CA,95192-0223,Santa Clara,0,2849,2849,2015,2.00,1.00
8062,12/31/2015 0:00,CA,95120-5105,Santa Clara,725,2200,2925,2015,1.00,5.00
1876,6/30/2015 0:00,CA,94043-2400,Santa Clara,2495,470,2965,2015,3.00,5.00
3861,6/30/2015 0:00,CA,95131-2119,Santa Clara,1805,1356,3161,2015,2.00,3.00
10387,6/30/2010 0:00,CA,95020-6943,Santa Clara,235,3000,3235,2010,1.00,6.00
6294,6/30/2015 0:00,CA,95032-4510,Santa Clara,0,3327,3327,2015,2.00,3.00
2811,8/31/2015 0:00,CA,94303-4762,Santa Clara,2699,650,3349,2015,3.00,5.00
8138,12/31/2014 0:00,CA,95031-0954,Santa Clara,3421,32,3453,2014,2.00,5.00
3506,6/30/2015 0:00,CA,95126-2621,Santa Clara,2289,1262,3551,2015,2.00,5.00
4571,6/30/2009 0:00,CA,95116-3400,Santa Clara,0,3620,3620,2009,4.00,2.00
13875,12/31/2013 0:00,CA,94043-1447,Santa Clara,3581,170,3751,2013,2.00,5.00
6561,6/30/2015 0:00,CA,95030-9539,Santa Clara,2332,1601,3933,2015,3.00,4.00
19572,12/31/2015 0:00,CA,95109-3353,Santa Clara,0,4000,4000,2015,1.00,2.00
14638,6/30/2015 0:00,CA,95112-5417,Santa Clara,3800,200,4000,2015,2.00,5.00
3477,6/30/2011 0:00,CA,95015-1957,Santa Clara,4500,0,4500,2011,2.00,1.00
1919,6/30/2015 0:00,CA,95126-4097,Santa Clara,2461,2220,4681,2015,2.00,5.00
1792,6/30/2013 0:00,CA,94306-0464,Santa Clara,1618,3118,4736,2013,2.00,5.00
1779,6/30/2015 0:00,CA,94040-1276,Santa Clara,5000,0,5000,2015,5.00,3.00
3485,12/31/2015 0:00,CA,95020-9135,Santa Clara,0,5000,5000,2015,1.00,4.00
2405,6/30/2015 0:00,CA,95050-2911,Santa Clara,4783,553,5336,2015,2.00,5.00
3344,6/30/2013 0:00,CA,94022-2905,Santa Clara,4773,708,5481,2013,3.00,5.00
3699,6/30/2008 0:00,CA,95070-4950,Santa Clara,2700,3000,5700,2008,4.00,3.00
3787,6/30/2016 0:00,CA,95116-3102,Santa Clara,4978,1000,5978,2016,2.00,5.00
3851,6/30/2015 0:00,CA,95125-2501,Santa Clara,6500,725,7225,2015,3.00,5.00
7329,6/30/2015 0:00,CA,95159-0818,Santa Clara,2458,5000,7458,2015,2.00,5.00
7624,6/30/2015 0:00,CA,95192-0171,Santa Clara,3785,4227,8012,2015,2.00,6.00
2365,7/31/2015 0:00,CA,94022-3740,Santa Clara,8108,300,8408,2015,3.00,5.00
3289,6/30/2015 0:00,CA,95118-3909,Santa Clara,7913,897,8810,2015,3.00,5.00
2376,6/30/2015 0:00,CA,95110-2641,Santa Clara,6500,2500,9000,2015,4.00,5.00
2383,12/31/2015 0:00,CA,95112-4017,Santa Clara,3391,6068,9459,2015,2.00,5.00
2592,12/31/2013 0:00,CA,95112-3178,Santa Clara,9000,500,9500,2013,3.00,4.00
3901,6/30/2015 0:00,CA,95123-2144,Santa Clara,5134,4524,9658,2015,2.00,2.00
8275,6/30/2015 0:00,CA,95113-2818,Santa Clara,452,9728,10180,2015,1.00,4.00
3865,6/30/2015 0:00,CA,94306-2217,Santa Clara,10000,300,10300,2015,3.00,5.00
2016,8/31/2015 0:00,CA,95112-5708,Santa Clara,10215,558,10773,2015,3.00,5.00
3747,6/30/2015 0:00,CA,95128-2799,Santa Clara,1015,10200,11215,2015,3.00,5.00
2437,6/30/2015 0:00,CA,95110-2409,Santa Clara,350,11500,11850,2015,2.00,2.00
5788,6/30/2014 0:00,CA,95126-2699,Santa Clara,53,13131,13184,2014,3.00,1.00
1673,7/31/2015 0:00,CA,94303-4608,Santa Clara,4500,10000,14500,2015,4.00,5.00
14788,6/30/2015 0:00,CA,94301-3354,Santa Clara,12530,2210,14740,2015,3.00,5.00
1777,6/30/2012 0:00,CA,95053-0550,Santa Clara,0,14850,14850,2012,3.00,4.00
3651,12/31/2014 0:00,CA,94309-4313,Santa Clara,12000,3400,15400,2014,4.00,3.00
2439,12/31/2015 0:00,CA,95130-1748,Santa Clara,12542,2911,15453,2015,3.00,5.00
5928,6/30/2016 0:00,CA,95124-3607,Santa Clara,16502,0,16502,2016,1.00,5.00
3303,6/30/2015 0:00,CA,94024-6055,Santa Clara,16915,1200,18115,2015,3.00,5.00
3304,6/30/2014 0:00,CA,95113-2815,Santa Clara,16315,2599,18914,2014,4.00,5.00
8227,12/31/2015 0:00,CA,95015-0742,Santa Clara,0,20000,20000,2015,2.00,2.00
3588,6/30/2015 0:00,CA,94070-4131,Santa Clara,0,20735,20735,2015,4.00,5.00
2000,6/30/2012 0:00,CA,95112-2599,Santa Clara,20000,2000,22000,2012,4.00,4.00
1822,9/30/2015 0:00,CA,95071-6327,Santa Clara,17900,4494,22394,2015,5.00,2.00
1728,6/30/2015 0:00,CA,95113-2806,Santa Clara,1062,25021,26083,2015,3.00,3.00
3780,6/30/2015 0:00,CA,95129-3068,Santa Clara,12000,15000,27000,2015,3.00,5.00
1941,8/31/2014 0:00,CA,95126-3450,Santa Clara,26256,3336,29592,2014,4.00,5.00
2377,6/30/2010 0:00,CA,95015-5793,Santa Clara,1700,28000,29700,2010,3.00,4.00
18729,6/30/2015 0:00,CA,95112-4121,Santa Clara,30000,500,30500,2015,4.00,2.00
3305,6/30/2015 0:00,CA,95112-6203,Santa Clara,20303,18000,38303,2015,2.00,6.00
1765,6/30/2015 0:00,CA,95131-1312,Santa Clara,25300,15267,40567,2015,4.00,5.00
3908,12/31/2015 0:00,CA,94043-2346,Santa Clara,35338,7782,43120,2015,4.00,5.00
1819,6/30/2015 0:00,CA,95113-2806,Santa Clara,2316,41423,43739,2015,3.00,2.00
3809,8/31/2015 0:00,CA,94305-2250,Santa Clara,36605,12435,49040,2015,5.00,3.00
2303,12/31/2009 0:00,CA,95110-2448,Santa Clara,0,50000,50000,2009,3.00,4.00
1679,6/30/2015 0:00,CA,95113-2806,Santa Clara,40000,12000,52000,2015,3.00,4.00
2853,6/30/2015 0:00,CA,95050-3712,Santa Clara,14117,38214,52331,2015,3.00,4.00
2359,6/30/2015 0:00,CA,95113-2816,Santa Clara,28392,30715,59107,2015,4.00,5.00
14004,6/30/2015 0:00,CA,95116-1301,Santa Clara,50000,10000,60000,2015,4.00,2.00
14505,10/31/2013 0:00,CA,95030-6811,Santa Clara,37,60000,60037,2013,3.00,6.00
2433,3/31/2015 0:00,CA,95113-2006,Santa Clara,22000,43000,65000,2015,4.00,5.00
1688,6/30/2015 0:00,CA,95113-1200,Santa Clara,28263,38850,67113,2015,5.00,5.00
2159,6/30/2015 0:00,CA,95112-3233,Santa Clara,30000,45000,75000,2015,3.00,5.00
2374,6/30/2014 0:00,CA,94303-0004,Santa Clara,12879,67694,80573,2014,4.00,4.00
2451,8/31/2013 0:00,CA,95113-2603,Santa Clara,59656,31817,91473,2013,5.00,5.00
3189,6/30/2015 0:00,CA,95113-2307,Santa Clara,45812,56052,101864,2015,5.00,4.00
3726,12/31/2014 0:00,CA,95113-2815,Santa Clara,75000,30000,105000,2014,4.00,1.00
3132,6/30/2015 0:00,CA,94043-2313,Santa Clara,70000,65000,135000,2015,2.00,2.00
19217,6/30/2015 0:00,CA,94301-3351,Santa Clara,1766,150000,151766,2015,4.00,4.00
7732,6/30/2009 0:00,CA,95131-2304,Santa Clara,0,260000,260000,2009,3.00,3.00
3501,8/31/2015 0:00,CA,95110-2722,Santa Clara,247465,144795,392260,2015,5.00,4.00
7068,8/31/2012 0:00,CA,95110-2722,Santa Clara,216561,307436,523997,2012,4.00,4.00
6930,6/30/2015 0:00,CA,95113-1214,Santa Clara,0,2000000,2000000,2015,2.00,2.00
5056,6/30/2008 0:00,CA,95062-4610,Santa Cruz,0,0,0,2008,4.00,1.00
19525,6/30/2014 0:00,CA,95066-4197,Santa Cruz,0,0,0,2014,1.00,6.00
4437,12/31/2008 0:00,CA,95061-8085,Santa Cruz,0,115,115,2008,1.00,4.00
19285,6/30/2015 0:00,CA,95062-3320,Santa Cruz,0,280,280,2015,2.00,5.00
1677,8/31/2015 0:00,CA,95060-5730,Santa Cruz,0,300,300,2015,3.00,6.00
2008,12/31/2012 0:00,CA,95060-3814,Santa Cruz,0,1000,1000,2012,3.00,2.00
14027,12/31/2011 0:00,CA,95060-3502,Santa Cruz,940,430,1370,2011,1.00,5.00
2390,6/30/2015 0:00,CA,95061-1632,Santa Cruz,450,2100,2550,2015,3.00,6.00
9638,6/30/2010 0:00,CA,95076-9781,Santa Cruz,3200,1225,4425,2010,4.00,3.00
14220,6/30/2014 0:00,CA,95060-3796,Santa Cruz,5004,446,5450,2014,3.00,5.00
7890,12/31/2010 0:00,CA,95005-9301,Santa Cruz,1840,4375,6215,2010,2.00,2.00
3024,6/30/2015 0:00,CA,95018-9011,Santa Cruz,2018,11660,13678,2015,2.00,5.00
3261,12/31/2007 0:00,CA,95060-6434,Santa Cruz,0,17302,17302,2007,2.00,6.00
9608,12/31/2015 0:00,CA,95003-3952,Santa Cruz,12600,7800,20400,2015,3.00,3.00
1930,12/31/2014 0:00,CA,95060-4362,Santa Cruz,21714,1591,23305,2014,4.00,5.00
3007,1/31/2010 0:00,CA,95064-1007,Santa Cruz,21831,2547,24378,2010,4.00,3.00
1791,9/30/2015 0:00,CA,95060-4556,Santa Cruz,3303,24400,27703,2015,4.00,5.00
1872,6/30/2014 0:00,CA,95060-4508,Santa Cruz,24737,20235,44972,2014,4.00,4.00
2470,6/30/2015 0:00,CA,95060-1709,Santa Cruz,17250,49100,66350,2015,4.00,6.00
18019,12/31/2014 0:00,CA,95061-7861,Santa Cruz County,40,4200,4240,2014,1.00,5.00
19310,6/30/2015 0:00,CA,96007-9729,Shasta,1832,3490,5322,2015,2.00,5.00
2260,6/30/2015 0:00,CA,96001-0611,Shasta,6382,21238,27620,2015,2.00,6.00
18007,6/30/2014 0:00,CA,95936-0647,Sierra,500,50,550,2014,1.00,4.00
4365,6/30/2015 0:00,CA,95936-0546,Sierra,1200,1000,2200,2015,2.00,6.00
2501,6/30/2013 0:00,CA,96067-0597,Siskiyou,1340,0,1340,2013,2.00,6.00
13159,12/31/2012 0:00,CA,96067-2754,Siskiyou,155,1812,1967,2012,1.00,5.00
15098,12/31/2015 0:00,CA,96097-2918,Siskiyou,75,2956,3031,2015,2.00,4.00
3553,6/30/2014 0:00,CA,94591-7318,Solano,21,199,220,2014,3.00,2.00
19395,6/30/2015 0:00,CA,94590-5922,Solano,215,200,415,2015,1.00,4.00
5496,6/30/2015 0:00,CA,94590-5913,Solano,758,441,1199,2015,2.00,5.00
4814,6/30/2012 0:00,CA,94590-2922,Solano,3975,1200,5175,2012,2.00,2.00
10340,12/31/2015 0:00,CA,94510-2914,Solano,250,9319,9569,2015,2.00,4.00
6482,9/30/2009 0:00,CA,94928-2041,Sonoma,0,0,0,2009,4.00,1.00
9771,6/30/2010 0:00,CA,95476-9233,Sonoma,0,0,0,2010,3.00,6.00
4504,12/31/2015 0:00,CA,95404-5514,Sonoma,60,56,116,2015,2.00,4.00
18403,6/30/2015 0:00,CA,95401-4154,Sonoma,0,675,675,2015,2.00,6.00
19385,12/31/2014 0:00,CA,95476-3656,Sonoma,258,662,920,2014,2.00,2.00
3523,6/30/2013 0:00,CA,95465-0449,Sonoma,1000,45,1045,2013,2.00,6.00
16787,12/31/2012 0:00,CA,95404-3963,Sonoma,0,1150,1150,2012,4.00,2.00
4379,12/31/2009 0:00,CA,95416-2097,Sonoma,0,2000,2000,2009,1.00,6.00
4434,8/31/2015 0:00,CA,95401-8502,Sonoma,2000,4600,6600,2015,2.00,5.00
19018,6/30/2014 0:00,CA,95403-2628,Sonoma,5795,1141,6936,2014,3.00,4.00
3818,6/30/2013 0:00,CA,95436-9606,Sonoma,1000,6000,7000,2013,1.00,3.00
2840,12/31/2006 0:00,CA,95472-3447,Sonoma,9749,1700,11449,2006,3.00,5.00
4425,6/30/2013 0:00,CA,94952-2614,Sonoma,10349,1199,11548,2013,3.00,5.00
10364,12/31/2011 0:00,CA,95476-0322,Sonoma,10736,3768,14504,2011,3.00,4.00
3618,6/30/2013 0:00,CA,94952-3129,Sonoma,1108,15000,16108,2013,3.00,6.00
7843,9/30/2015 0:00,CA,95448-4815,Sonoma,2408,14375,16783,2015,3.00,5.00
4253,12/31/2008 0:00,CA,95472-2318,Sonoma,16000,1000,17000,2008,3.00,2.00
8446,6/30/2014 0:00,CA,95401-6136,Sonoma,24278,2269,26547,2014,4.00,5.00
6884,12/31/2013 0:00,CA,95401-5202,Sonoma,20223,7954,28177,2013,3.00,4.00
1752,6/30/2014 0:00,CA,95404-4951,Sonoma,31897,5242,37139,2014,4.00,5.00
15436,6/30/2015 0:00,CA,94928-3609,Sonoma,63988,5605,69593,2015,5.00,5.00
4421,12/31/2012 0:00,CA,94928-2955,Sonoma,90,69920,70010,2012,3.00,6.00
2067,6/30/2015 0:00,CA,95403-1436,Sonoma,135148,11304,146452,2015,6.00,5.00
16318,3/31/2015 0:00,CA,95441-9645,Sonoma,0,300000,300000,2015,2.00,4.00
15036,12/31/2015 0:00,CA,95351-1571,Stanislaus,30,45,75,2015,1.00,5.00
19311,12/31/2015 0:00,CA,95354-2709,Stanislaus,80,20,100,2015,1.00,1.00
4474,12/31/2011 0:00,CA,95350-1015,Stanislaus,336,2500,2836,2011,1.00,4.00
19542,12/31/2015 0:00,CA,95354-2709,stanislaus,0,3000,3000,2015,1.00,1.00
6733,6/30/2014 0:00,CA,95352-4519,Stanislaus,2750,749,3499,2014,3.00,5.00
3037,5/31/2011 0:00,CA,95356-9290,Stanislaus,7838,300,8138,2011,3.00,5.00
9362,6/30/2015 0:00,CA,95354-0803,Stanislaus,120,8500,8620,2015,2.00,6.00
7642,6/30/2009 0:00,CA,95354-0903,Stanislaus,8504,1187,9691,2009,4.00,5.00
7430,6/30/2015 0:00,CA,95354-2381,Stanislaus,194367,12109,206476,2015,5.00,5.00
8907,6/30/2015 0:00,CA,96080-1201,Tehama,190,100,290,2015,1.00,6.00
4291,12/31/2013 0:00,CA,96080-3304,Tehama,10752,500,11252,2013,2.00,5.00
4430,6/30/2014 0:00,CA,96093-1887,Trinity,0,4319,4319,2014,1.00,6.00
3169,6/30/2014 0:00,CA,93291-5049,Tulare,1225,5200,6425,2014,2.00,4.00
8600,12/31/2015 0:00,CA,93291-5007,Tulare,2500,7500,10000,2015,3.00,6.00
10832,6/30/2010 0:00,CA,93291-6262,Tulare,15532,600,16132,2010,3.00,5.00
3002,6/30/2012 0:00,CA,93291-6243,Tulare,25000,7600,32600,2012,3.00,5.00
3251,12/31/2015 0:00,CA,95370-5042,Tuolumne,15000,21642,36642,2015,2.00,6.00
2646,12/31/2010 0:00,CA,95370-8864,Tuolumne,52393,3538,55931,2010,4.00,5.00
18068,6/30/2015 0:00,CA,91730-3674,United States,1250,1000,2250,2015,1.00,2.00
19999,12/31/2015 0:00,CA,94705-1826,United States,7000,300,7300,2015,2.00,5.00
17695,12/31/2013 0:00,CA,93035-2845,Ventura,0,0,0,2013,4.00,1.00
20013,6/30/2015 0:00,CA,93001-2709,Ventura,89,8,97,2015,1.00,1.00
3276,12/31/2008 0:00,CA,93001-3247,Ventura,46,1040,1086,2008,1.00,6.00
18785,12/31/2015 0:00,CA,93001-2777,Ventura,50,1200,1250,2015,1.00,2.00
17662,12/31/2013 0:00,CA,93021-1246,Ventura,0,1320,1320,2013,1.00,5.00
9575,12/31/2015 0:00,CA,93003-2820,Ventura,0,1500,1500,2015,1.00,4.00
20059,12/31/2015 0:00,CA,93001-2701,Ventura,1270,530,1800,2015,1.00,5.00
9669,12/31/2010 0:00,CA,93030-7001,Ventura,0,2000,2000,2010,2.00,2.00
17084,12/31/2014 0:00,CA,93003-6710,Ventura,1864,270,2134,2014,2.00,5.00
9635,3/31/2010 0:00,CA,93003-1015,Ventura,3033,40,3073,2010,1.00,4.00
3702,12/31/2011 0:00,CA,93010-6654,Ventura,600,3000,3600,2011,3.00,4.00
4417,12/31/2014 0:00,CA,93004-2367,Ventura,0,3800,3800,2014,1.00,5.00
3089,6/30/2015 0:00,CA,93001-2896,Ventura,3396,716,4112,2015,3.00,5.00
11649,5/31/2016 0:00,CA,93001-1348,Ventura,4000,450,4450,2016,1.00,3.00
3525,12/31/2015 0:00,CA,93062-0702,Ventura,0,4500,4500,2015,1.00,2.00
5212,3/31/2015 0:00,CA,93003-5766,Ventura,2420,2435,4855,2015,2.00,5.00
19435,12/31/2015 0:00,CA,91320-6861,Ventura,0,5000,5000,2015,1.00,5.00
4645,12/31/2015 0:00,CA,93003-1015,Ventura,5000,200,5200,2015,2.00,5.00
20068,12/31/2015 0:00,CA,93003-7889,Ventura,0,6000,6000,2015,1.00,2.00
13990,12/31/2014 0:00,CA,93002-2573,Ventura,0,8000,8000,2014,2.00,6.00
2839,7/31/2015 0:00,CA,93030-5914,Ventura,0,9900,9900,2015,2.00,2.00
1839,7/31/2014 0:00,CA,93024-0185,Ventura,7213,6000,13213,2014,4.00,5.00
11904,6/30/2011 0:00,CA,91320-1712,Ventura,8000,6000,14000,2011,3.00,3.00
17043,2/28/2015 0:00,CA,93001-2774,Ventura,0,15000,15000,2015,2.00,2.00
4095,2/29/2016 0:00,CA,93001-4615,Ventura,4929,10965,15894,2016,3.00,5.00
1834,8/31/2015 0:00,CA,91362-2996,Ventura,13392,10894,24286,2015,4.00,5.00
1886,9/30/2015 0:00,CA,93001-0048,Ventura,24146,2400,26546,2015,4.00,5.00
5302,12/31/2015 0:00,CA,93001-1949,Ventura,0,29355,29355,2015,3.00,2.00
1674,12/31/2015 0:00,CA,93003-0436,Ventura,130,33000,33130,2015,2.00,6.00
5304,6/30/2015 0:00,CA,93001-2937,Ventura,55,36000,36055,2015,2.00,4.00
3862,12/31/2015 0:00,CA,93001-3119,Ventura,1100,45000,46100,2015,2.00,4.00
2716,9/30/2013 0:00,CA,93001-2607,Ventura,24109,23896,48005,2013,4.00,4.00
19445,2/29/2016 0:00,CA,95616-3852,Yolo,0,0,0,2016,2.00,6.00
5556,12/31/2010 0:00,CA,95617-1047,Yolo,0,440,440,2010,2.00,6.00
4228,12/31/2015 0:00,CA,95695-3520,Yolo,540,100,640,2015,2.00,2.00
18023,12/31/2014 0:00,CA,95694-0963,Yolo,100,2000,2100,2014,1.00,4.00
9640,12/31/2009 0:00,CA,95776-8249,Yolo,0,3022,3022,2009,3.00,4.00
1970,6/30/2015 0:00,CA,95695-2998,Yolo,552,4295,4847,2015,3.00,6.00
18098,12/31/2014 0:00,CA,95695-4024,Yolo,140,5200,5340,2014,1.00,6.00
5920,12/31/2014 0:00,CA,95691-3821,Yolo,5117,792,5909,2014,2.00,5.00
4714,6/30/2009 0:00,CA,95776-1425,Yolo,19000,5000,24000,2009,3.00,5.00
18760,6/30/2015 0:00,CA,95616-9487,Yolo,5000,20000,25000,2015,3.00,2.00
3878,6/30/2009 0:00,CA,95616-1163,Yolo,8500,43500,52000,2009,3.00,2.00
5823,12/31/2009 0:00,CA,95691-3811,Yolo,45000,15000,60000,2009,4.00,5.00
3204,6/30/2014 0:00,CA,95901-5503,Yuba,1200,1600,2800,2014,2.00,6.00
18548,10/31/2014 0:00,CO,80111-2708,Arapahoe,135,37168,37303,2014,4.00,6.00
8309,12/31/2014 0:00,CO,80246-1253,Arapahoe,54268,11225,65493,2014,5.00,4.00
9183,6/30/2014 0:00,CO,80246-8008,Denver,24034,9994,34028,2014,4.00,5.00
18905,9/30/2015 0:00,CT,06106-1228,Hartford,25402,21053,46455,2015,4.00,2.00
19061,12/31/2015 0:00,CT,06378-1004,New London,1436,4550,5986,2015,2.00,5.00
12201,6/30/2015 0:00,CT,06258-0075,Windham,242,3652,3894,2015,2.00,5.00
13874,12/31/2011 0:00,DC,20005-4200,District of Columbia,0,0,0,2011,1.00,1.00
16889,12/31/2014 0:00,DC,20001-4425,District of Columbia,0,0,0,2014,2.00,1.00
16907,12/31/2013 0:00,DC,20009-3317,District of Columbia,0,0,0,2013,1.00,1.00
17015,12/31/2013 0:00,DC,20008-2042,District of Columbia,0,0,0,2013,3.00,1.00
16183,9/30/2013 0:00,DC,20016-2105,District of Columbia,0,0,0,2013,3.00,2.00
18344,12/31/2014 0:00,DC,20009-3602,District of Columbia,0,0,0,2014,3.00,2.00
18395,12/31/2014 0:00,DC,20018-3812,District of Columbia,0,0,0,2014,2.00,2.00
13660,12/31/2011 0:00,DC,20033-3588,District of Columbia,0,0,0,2011,2.00,3.00
13816,9/30/2014 0:00,DC,20011-1023,District of Columbia,0,0,0,2014,1.00,3.00
18332,9/30/2014 0:00,DC,20019-3402,District of Columbia,0,0,0,2014,3.00,4.00
18289,12/31/2014 0:00,DC,20008-3118,District of Columbia,0,0,0,2014,1.00,5.00
18365,6/30/2014 0:00,DC,20015-2005,District of Columbia,0,0,0,2014,1.00,5.00
18883,6/30/2015 0:00,DC,20002-4446,District of Columbia,0,0,0,2015,2.00,5.00
16856,9/30/2014 0:00,DC,20016-2105,District of Columbia,0,0,0,2014,1.00,6.00
18348,10/31/2014 0:00,DC,20020-5210,District of Columbia,0,0,0,2014,3.00,6.00
18261,12/31/2014 0:00,DC,20018-4320,District of Columbia,2,10,12,2014,2.00,6.00
15498,12/31/2014 0:00,DC,20011-6923,District of Columbia,15,0,15,2014,3.00,3.00
13019,6/30/2015 0:00,DC,20006-1202,District of Columbia,0,17,17,2015,3.00,6.00
16893,6/30/2013 0:00,DC,20009-2136,District of Columbia,0,32,32,2013,1.00,3.00
18339,12/31/2014 0:00,DC,20017-3502,District of Columbia,25,12,37,2014,1.00,5.00
13962,9/30/2014 0:00,DC,20020-2466,District of Columbia,0,54,54,2014,2.00,5.00
13641,12/31/2014 0:00,DC,20011-1301,District of Columbia,0,71,71,2014,3.00,6.00
13626,12/31/2014 0:00,DC,20019-0000,District of Columbia,0,75,75,2014,1.00,2.00
16915,12/31/2013 0:00,DC,20032-4374,District of Columbia,0,80,80,2013,2.00,2.00
13128,6/30/2015 0:00,DC,20001-3001,District of Columbia,80,0,80,2015,3.00,4.00
13705,12/31/2011 0:00,DC,20018-1714,District of Columbia,0,100,100,2011,2.00,1.00
18415,8/31/2015 0:00,DC,20011-4313,District of Columbia,41,60,101,2015,2.00,5.00
13830,6/30/2011 0:00,DC,20002-2100,District of Columbia,0,120,120,2011,2.00,3.00
17054,6/30/2014 0:00,DC,20036-5503,District of Columbia,122,0,122,2014,2.00,1.00
13858,9/30/2013 0:00,DC,20009-4211,District of Columbia,0,126,126,2013,2.00,2.00
15528,12/31/2013 0:00,DC,20001-3852,District of Columbia,60,80,140,2013,2.00,2.00
13736,12/31/2014 0:00,DC,20009-5089,District of Columbia,75,75,150,2014,2.00,2.00
12718,6/30/2014 0:00,DC,20004-1454,District of Columbia,70,84,154,2014,3.00,6.00
13187,6/30/2015 0:00,DC,20020-6907,District of Columbia,100,75,175,2015,2.00,5.00
13723,6/30/2014 0:00,DC,20009-4779,District of Columbia,0,197,197,2014,2.00,3.00
15553,12/31/2014 0:00,DC,20009-4473,District of Columbia,200,0,200,2014,1.00,2.00
13837,8/31/2012 0:00,DC,20009-3987,District of Columbia,0,200,200,2012,4.00,3.00
13846,12/31/2014 0:00,DC,20020-7008,District of Columbia,0,200,200,2014,3.00,3.00
18378,6/30/2013 0:00,DC,20009-5806,District of Columbia,150,50,200,2013,4.00,3.00
13824,9/30/2012 0:00,DC,20009-4417,District of Columbia,0,213,213,2012,1.00,1.00
18567,12/31/2014 0:00,DC,20005-3924,District of Columbia,220,0,220,2014,3.00,3.00
13729,12/31/2014 0:00,DC,20001-1021,District of Columbia,0,250,250,2014,2.00,2.00
13710,12/31/2013 0:00,DC,20009-4401,District of Columbia,0,250,250,2013,3.00,5.00
15505,12/31/2015 0:00,DC,20001-2211,District of Columbia,250,0,250,2015,2.00,6.00
16848,6/30/2014 0:00,DC,20015-2931,District of Columbia,0,260,260,2014,1.00,2.00
18310,8/31/2014 0:00,DC,20017-3529,District of Columbia,212,60,272,2014,1.00,5.00
14562,8/31/2012 0:00,DC,20018-3042,District of Columbia,0,275,275,2012,2.00,6.00
15499,12/31/2015 0:00,DC,20004-2229,District of Columbia,100,181,281,2015,3.00,4.00
18367,12/31/2014 0:00,DC,20004-2234,District of Columbia,300,0,300,2014,1.00,1.00
15509,6/30/2014 0:00,DC,20010-2619,District of Columbia,0,300,300,2014,2.00,3.00
16802,12/31/2013 0:00,DC,20018-2459,District of Columbia,49,255,304,2013,2.00,3.00
15667,12/31/2014 0:00,DC,20005-1703,District of Columbia,0,330,330,2014,1.00,2.00
16770,7/31/2013 0:00,DC,20005-2889,District of Columbia,224,112,336,2013,1.00,5.00
13803,6/30/2014 0:00,DC,20020-5815,District of Columbia,0,398,398,2014,5.00,3.00
13843,12/31/2013 0:00,DC,20001-1616,District of Columbia,300,100,400,2013,2.00,2.00
